Date,Elev_NGVD29,Project
4/21/1946,1517,Hills Creek
4/22/1946,1517,Hills Creek
4/23/1946,1516,Hills Creek
4/24/1946,1516,Hills Creek
4/25/1946,1517,Hills Creek
4/26/1946,1517,Hills Creek
4/27/1946,1517,Hills Creek
4/28/1946,1517,Hills Creek
4/29/1946,1517,Hills Creek
4/30/1946,1518,Hills Creek
5/1/1946,1518,Hills Creek
5/2/1946,1519,Hills Creek
5/3/1946,1520,Hills Creek
5/4/1946,1521,Hills Creek
5/5/1946,1522,Hills Creek
5/6/1946,1523,Hills Creek
5/7/1946,1523,Hills Creek
5/8/1946,1523,Hills Creek
5/9/1946,1522,Hills Creek
5/10/1946,1522,Hills Creek
5/11/1946,1522,Hills Creek
5/12/1946,1522,Hills Creek
5/13/1946,1522,Hills Creek
5/14/1946,1522,Hills Creek
5/15/1946,1521,Hills Creek
5/16/1946,1521,Hills Creek
5/17/1946,1522,Hills Creek
5/18/1946,1523,Hills Creek
5/19/1946,1524,Hills Creek
5/20/1946,1525,Hills Creek
5/21/1946,1525,Hills Creek
5/22/1946,1525,Hills Creek
5/23/1946,1525,Hills Creek
5/24/1946,1525,Hills Creek
5/25/1946,1526,Hills Creek
5/26/1946,1527,Hills Creek
5/27/1946,1528,Hills Creek
5/28/1946,1529,Hills Creek
5/29/1946,1530,Hills Creek
5/30/1946,1531,Hills Creek
5/31/1946,1532,Hills Creek
6/1/1946,1532,Hills Creek
6/2/1946,1533,Hills Creek
6/3/1946,1534,Hills Creek
6/4/1946,1535,Hills Creek
6/5/1946,1536,Hills Creek
6/6/1946,1536,Hills Creek
6/7/1946,1536,Hills Creek
6/8/1946,1535,Hills Creek
6/9/1946,1535,Hills Creek
6/10/1946,1534,Hills Creek
6/11/1946,1534,Hills Creek
6/12/1946,1533,Hills Creek
6/13/1946,1533,Hills Creek
6/14/1946,1533,Hills Creek
6/15/1946,1533,Hills Creek
6/16/1946,1534,Hills Creek
6/17/1946,1535,Hills Creek
6/18/1946,1535,Hills Creek
6/19/1946,1536,Hills Creek
6/20/1946,1536,Hills Creek
6/21/1946,1537,Hills Creek
6/22/1946,1538,Hills Creek
6/23/1946,1538,Hills Creek
6/24/1946,1539,Hills Creek
6/25/1946,1539,Hills Creek
6/26/1946,1540,Hills Creek
6/27/1946,1540,Hills Creek
6/28/1946,1540,Hills Creek
6/29/1946,1540,Hills Creek
6/30/1946,1541,Hills Creek
7/1/1946,1541,Hills Creek
7/2/1946,1541,Hills Creek
7/3/1946,1541,Hills Creek
7/4/1946,1541,Hills Creek
7/5/1946,1541,Hills Creek
7/6/1946,1541,Hills Creek
7/7/1946,1541,Hills Creek
7/8/1946,1541,Hills Creek
7/9/1946,1541,Hills Creek
7/10/1946,1541,Hills Creek
7/11/1946,1541,Hills Creek
7/12/1946,1541,Hills Creek
7/13/1946,1541,Hills Creek
7/14/1946,1541,Hills Creek
7/15/1946,1540,Hills Creek
7/16/1946,1539,Hills Creek
7/17/1946,1538,Hills Creek
7/18/1946,1538,Hills Creek
7/19/1946,1537,Hills Creek
7/20/1946,1537,Hills Creek
7/21/1946,1536,Hills Creek
7/22/1946,1535,Hills Creek
7/23/1946,1534,Hills Creek
7/24/1946,1534,Hills Creek
7/25/1946,1534,Hills Creek
7/26/1946,1533,Hills Creek
7/27/1946,1533,Hills Creek
7/28/1946,1533,Hills Creek
7/29/1946,1533,Hills Creek
7/30/1946,1533,Hills Creek
7/31/1946,1532,Hills Creek
8/1/1946,1530,Hills Creek
8/2/1946,1530,Hills Creek
8/3/1946,1530,Hills Creek
8/4/1946,1530,Hills Creek
8/5/1946,1529,Hills Creek
8/6/1946,1528,Hills Creek
8/7/1946,1528,Hills Creek
8/8/1946,1528,Hills Creek
8/9/1946,1527,Hills Creek
8/10/1946,1526,Hills Creek
8/11/1946,1525,Hills Creek
8/12/1946,1525,Hills Creek
8/13/1946,1524,Hills Creek
8/14/1946,1523,Hills Creek
8/15/1946,1523,Hills Creek
8/16/1946,1522,Hills Creek
8/17/1946,1521,Hills Creek
8/18/1946,1520,Hills Creek
8/19/1946,1519,Hills Creek
8/20/1946,1518,Hills Creek
8/21/1946,1517,Hills Creek
8/22/1946,1516,Hills Creek
8/23/1946,1515,Hills Creek
8/24/1946,1515,Hills Creek
8/25/1946,1514,Hills Creek
8/26/1946,1513,Hills Creek
8/27/1946,1512,Hills Creek
8/28/1946,1511,Hills Creek
8/29/1946,1510,Hills Creek
8/30/1946,1509,Hills Creek
8/31/1946,1508,Hills Creek
9/1/1946,1508,Hills Creek
9/2/1946,1508,Hills Creek
9/3/1946,1508,Hills Creek
9/4/1946,1508,Hills Creek
9/5/1946,1507,Hills Creek
9/6/1946,1507,Hills Creek
9/7/1946,1507,Hills Creek
9/8/1946,1507,Hills Creek
9/9/1946,1506,Hills Creek
9/10/1946,1506,Hills Creek
9/11/1946,1506,Hills Creek
9/12/1946,1506,Hills Creek
9/13/1946,1506,Hills Creek
9/14/1946,1505,Hills Creek
9/15/1946,1505,Hills Creek
9/16/1946,1505,Hills Creek
9/17/1946,1505,Hills Creek
9/18/1946,1505,Hills Creek
9/19/1946,1505,Hills Creek
9/20/1946,1505,Hills Creek
9/21/1946,1505,Hills Creek
9/22/1946,1504,Hills Creek
9/23/1946,1504,Hills Creek
9/24/1946,1504,Hills Creek
9/25/1946,1504,Hills Creek
9/26/1946,1504,Hills Creek
9/27/1946,1503,Hills Creek
9/28/1946,1503,Hills Creek
9/29/1946,1502,Hills Creek
9/30/1946,1501,Hills Creek
10/1/1946,1500,Hills Creek
10/2/1946,1499,Hills Creek
10/3/1946,1499,Hills Creek
10/4/1946,1499,Hills Creek
10/5/1946,1499,Hills Creek
10/6/1946,1498,Hills Creek
10/7/1946,1497,Hills Creek
10/8/1946,1497,Hills Creek
10/9/1946,1497,Hills Creek
10/10/1946,1496,Hills Creek
10/11/1946,1496,Hills Creek
10/12/1946,1496,Hills Creek
10/13/1946,1495,Hills Creek
10/14/1946,1495,Hills Creek
10/15/1946,1495,Hills Creek
10/16/1946,1494,Hills Creek
10/17/1946,1494,Hills Creek
10/18/1946,1494,Hills Creek
10/19/1946,1493,Hills Creek
10/20/1946,1493,Hills Creek
10/21/1946,1494,Hills Creek
10/22/1946,1494,Hills Creek
10/23/1946,1494,Hills Creek
10/24/1946,1494,Hills Creek
10/25/1946,1495,Hills Creek
10/26/1946,1495,Hills Creek
10/27/1946,1495,Hills Creek
10/28/1946,1495,Hills Creek
10/29/1946,1494,Hills Creek
10/30/1946,1493,Hills Creek
10/31/1946,1493,Hills Creek
11/1/1946,1492,Hills Creek
11/2/1946,1491,Hills Creek
11/3/1946,1490,Hills Creek
11/4/1946,1489,Hills Creek
11/5/1946,1488,Hills Creek
11/6/1946,1487,Hills Creek
11/7/1946,1486,Hills Creek
11/8/1946,1485,Hills Creek
11/9/1946,1484,Hills Creek
11/10/1946,1483,Hills Creek
11/11/1946,1483,Hills Creek
11/12/1946,1482,Hills Creek
11/13/1946,1481,Hills Creek
11/14/1946,1480,Hills Creek
11/15/1946,1478,Hills Creek
11/16/1946,1476,Hills Creek
11/17/1946,1474,Hills Creek
11/18/1946,1472,Hills Creek
11/19/1946,1472,Hills Creek
11/20/1946,1469,Hills Creek
11/21/1946,1466,Hills Creek
11/22/1946,1464,Hills Creek
11/23/1946,1463,Hills Creek
11/24/1946,1462,Hills Creek
11/25/1946,1461,Hills Creek
11/26/1946,1466,Hills Creek
11/27/1946,1470,Hills Creek
11/28/1946,1470,Hills Creek
11/29/1946,1469,Hills Creek
11/30/1946,1467,Hills Creek
12/1/1946,1464,Hills Creek
12/2/1946,1462,Hills Creek
12/3/1946,1460,Hills Creek
12/4/1946,1458,Hills Creek
12/5/1946,1456,Hills Creek
12/6/1946,1455,Hills Creek
12/7/1946,1453,Hills Creek
12/8/1946,1452,Hills Creek
12/9/1946,1451,Hills Creek
12/10/1946,1450,Hills Creek
12/11/1946,1450,Hills Creek
12/12/1946,1450,Hills Creek
12/13/1946,1455,Hills Creek
12/14/1946,1465,Hills Creek
12/15/1946,1470,Hills Creek
12/16/1946,1472,Hills Creek
12/17/1946,1470,Hills Creek
12/18/1946,1467,Hills Creek
12/19/1946,1464,Hills Creek
12/20/1946,1462,Hills Creek
12/21/1946,1460,Hills Creek
12/22/1946,1458,Hills Creek
12/23/1946,1456,Hills Creek
12/24/1946,1454,Hills Creek
12/25/1946,1453,Hills Creek
12/26/1946,1452,Hills Creek
12/27/1946,1451,Hills Creek
12/28/1946,1451,Hills Creek
12/29/1946,1450,Hills Creek
12/30/1946,1450,Hills Creek
12/31/1946,1449,Hills Creek
1/1/1947,1449,Hills Creek
1/2/1947,1448,Hills Creek
1/3/1947,1448,Hills Creek
1/4/1947,1448,Hills Creek
1/5/1947,1448,Hills Creek
1/6/1947,1448,Hills Creek
1/7/1947,1448,Hills Creek
1/8/1947,1448,Hills Creek
1/9/1947,1448,Hills Creek
1/10/1947,1448,Hills Creek
1/11/1947,1448,Hills Creek
1/12/1947,1448,Hills Creek
1/13/1947,1448,Hills Creek
1/14/1947,1448,Hills Creek
1/15/1947,1448,Hills Creek
1/16/1947,1448,Hills Creek
1/17/1947,1448,Hills Creek
1/18/1947,1448,Hills Creek
1/19/1947,1448,Hills Creek
1/20/1947,1448,Hills Creek
1/21/1947,1448,Hills Creek
1/22/1947,1448,Hills Creek
1/23/1947,1448,Hills Creek
1/24/1947,1449,Hills Creek
1/25/1947,1451,Hills Creek
1/26/1947,1455,Hills Creek
1/27/1947,1456,Hills Creek
1/28/1947,1456,Hills Creek
1/29/1947,1455,Hills Creek
1/30/1947,1455,Hills Creek
1/31/1947,1454,Hills Creek
2/1/1947,1454,Hills Creek
2/2/1947,1455,Hills Creek
2/3/1947,1456,Hills Creek
2/4/1947,1457,Hills Creek
2/5/1947,1459,Hills Creek
2/6/1947,1461,Hills Creek
2/7/1947,1463,Hills Creek
2/8/1947,1464,Hills Creek
2/9/1947,1466,Hills Creek
2/10/1947,1467,Hills Creek
2/11/1947,1468,Hills Creek
2/12/1947,1470,Hills Creek
2/13/1947,1472,Hills Creek
2/14/1947,1473,Hills Creek
2/15/1947,1474,Hills Creek
2/16/1947,1476,Hills Creek
2/17/1947,1477,Hills Creek
2/18/1947,1478,Hills Creek
2/19/1947,1479,Hills Creek
2/20/1947,1479,Hills Creek
2/21/1947,1480,Hills Creek
2/22/1947,1480,Hills Creek
2/23/1947,1481,Hills Creek
2/24/1947,1481,Hills Creek
2/25/1947,1482,Hills Creek
2/26/1947,1482,Hills Creek
2/27/1947,1482,Hills Creek
2/28/1947,1483,Hills Creek
3/1/1947,1483,Hills Creek
3/2/1947,1483,Hills Creek
3/3/1947,1484,Hills Creek
3/4/1947,1485,Hills Creek
3/5/1947,1485,Hills Creek
3/6/1947,1485,Hills Creek
3/7/1947,1486,Hills Creek
3/8/1947,1486,Hills Creek
3/9/1947,1487,Hills Creek
3/10/1947,1490,Hills Creek
3/11/1947,1492,Hills Creek
3/12/1947,1493,Hills Creek
3/13/1947,1494,Hills Creek
3/14/1947,1495,Hills Creek
3/15/1947,1496,Hills Creek
3/16/1947,1497,Hills Creek
3/17/1947,1498,Hills Creek
3/18/1947,1499,Hills Creek
3/19/1947,1500,Hills Creek
3/20/1947,1500,Hills Creek
3/21/1947,1501,Hills Creek
3/22/1947,1502,Hills Creek
3/23/1947,1503,Hills Creek
3/24/1947,1504,Hills Creek
3/25/1947,1505,Hills Creek
3/26/1947,1506,Hills Creek
3/27/1947,1507,Hills Creek
3/28/1947,1508,Hills Creek
3/29/1947,1508,Hills Creek
3/30/1947,1509,Hills Creek
3/31/1947,1511,Hills Creek
4/1/1947,1512,Hills Creek
4/2/1947,1514,Hills Creek
4/3/1947,1515,Hills Creek
4/4/1947,1516,Hills Creek
4/5/1947,1518,Hills Creek
4/6/1947,1519,Hills Creek
4/7/1947,1521,Hills Creek
4/8/1947,1522,Hills Creek
4/9/1947,1523,Hills Creek
4/10/1947,1523,Hills Creek
4/11/1947,1524,Hills Creek
4/12/1947,1524,Hills Creek
4/13/1947,1525,Hills Creek
4/14/1947,1526,Hills Creek
4/15/1947,1526,Hills Creek
4/16/1947,1527,Hills Creek
4/17/1947,1527,Hills Creek
4/18/1947,1528,Hills Creek
4/19/1947,1528,Hills Creek
4/20/1947,1529,Hills Creek
4/21/1947,1529,Hills Creek
4/22/1947,1529,Hills Creek
4/23/1947,1529,Hills Creek
4/24/1947,1528,Hills Creek
4/25/1947,1527,Hills Creek
4/26/1947,1527,Hills Creek
4/27/1947,1526,Hills Creek
4/28/1947,1525,Hills Creek
4/29/1947,1525,Hills Creek
4/30/1947,1524,Hills Creek
5/1/1947,1524,Hills Creek
5/2/1947,1523,Hills Creek
5/3/1947,1523,Hills Creek
5/4/1947,1522,Hills Creek
5/5/1947,1522,Hills Creek
5/6/1947,1521,Hills Creek
5/7/1947,1521,Hills Creek
5/8/1947,1520,Hills Creek
5/9/1947,1520,Hills Creek
5/10/1947,1519,Hills Creek
5/11/1947,1519,Hills Creek
5/12/1947,1518,Hills Creek
5/13/1947,1517,Hills Creek
5/14/1947,1516,Hills Creek
5/15/1947,1515,Hills Creek
5/16/1947,1514,Hills Creek
5/17/1947,1513,Hills Creek
5/18/1947,1513,Hills Creek
5/19/1947,1512,Hills Creek
5/20/1947,1511,Hills Creek
5/21/1947,1510,Hills Creek
5/22/1947,1509,Hills Creek
5/23/1947,1508,Hills Creek
5/24/1947,1507,Hills Creek
5/25/1947,1506,Hills Creek
5/26/1947,1505,Hills Creek
5/27/1947,1504,Hills Creek
5/28/1947,1503,Hills Creek
5/29/1947,1502,Hills Creek
5/30/1947,1501,Hills Creek
5/31/1947,1500,Hills Creek
6/1/1947,1499,Hills Creek
6/2/1947,1498,Hills Creek
6/3/1947,1497,Hills Creek
6/4/1947,1496,Hills Creek
6/5/1947,1495,Hills Creek
6/6/1947,1494,Hills Creek
6/7/1947,1493,Hills Creek
6/8/1947,1493,Hills Creek
6/9/1947,1495,Hills Creek
6/10/1947,1496,Hills Creek
6/11/1947,1497,Hills Creek
6/12/1947,1497,Hills Creek
6/13/1947,1498,Hills Creek
6/14/1947,1499,Hills Creek
6/15/1947,1499,Hills Creek
6/16/1947,1499,Hills Creek
6/17/1947,1500,Hills Creek
6/18/1947,1500,Hills Creek
6/19/1947,1501,Hills Creek
6/20/1947,1501,Hills Creek
6/21/1947,1501,Hills Creek
6/22/1947,1502,Hills Creek
6/23/1947,1502,Hills Creek
6/24/1947,1502,Hills Creek
6/25/1947,1502,Hills Creek
6/26/1947,1502,Hills Creek
6/27/1947,1502,Hills Creek
6/28/1947,1503,Hills Creek
6/29/1947,1503,Hills Creek
6/30/1947,1503,Hills Creek
7/1/1947,1503,Hills Creek
7/2/1947,1503,Hills Creek
7/3/1947,1503,Hills Creek
7/4/1947,1503,Hills Creek
7/5/1947,1503,Hills Creek
7/6/1947,1503,Hills Creek
7/7/1947,1503,Hills Creek
7/8/1947,1503,Hills Creek
7/9/1947,1503,Hills Creek
7/10/1947,1503,Hills Creek
7/11/1947,1503,Hills Creek
7/12/1947,1503,Hills Creek
7/13/1947,1503,Hills Creek
7/14/1947,1503,Hills Creek
7/15/1947,1503,Hills Creek
7/16/1947,1503,Hills Creek
7/17/1947,1503,Hills Creek
7/18/1947,1503,Hills Creek
7/19/1947,1503,Hills Creek
7/20/1947,1503,Hills Creek
7/21/1947,1503,Hills Creek
7/22/1947,1503,Hills Creek
7/23/1947,1503,Hills Creek
7/24/1947,1503,Hills Creek
7/25/1947,1503,Hills Creek
7/26/1947,1503,Hills Creek
7/27/1947,1503,Hills Creek
7/28/1947,1504,Hills Creek
7/29/1947,1504,Hills Creek
7/30/1947,1504,Hills Creek
7/31/1947,1504,Hills Creek
8/1/1947,1504,Hills Creek
8/2/1947,1504,Hills Creek
8/3/1947,1504,Hills Creek
8/4/1947,1504,Hills Creek
8/5/1947,1504,Hills Creek
8/6/1947,1504,Hills Creek
8/7/1947,1504,Hills Creek
8/8/1947,1504,Hills Creek
8/9/1947,1504,Hills Creek
8/10/1947,1504,Hills Creek
8/11/1947,1504,Hills Creek
8/12/1947,1504,Hills Creek
8/13/1947,1504,Hills Creek
8/14/1947,1503,Hills Creek
8/15/1947,1503,Hills Creek
8/16/1947,1503,Hills Creek
8/17/1947,1502,Hills Creek
8/18/1947,1502,Hills Creek
8/19/1947,1502,Hills Creek
8/20/1947,1502,Hills Creek
8/21/1947,1501,Hills Creek
8/22/1947,1501,Hills Creek
8/23/1947,1500,Hills Creek
8/24/1947,1500,Hills Creek
8/25/1947,1499,Hills Creek
8/26/1947,1498,Hills Creek
8/27/1947,1497,Hills Creek
8/28/1947,1496,Hills Creek
8/29/1947,1495,Hills Creek
8/30/1947,1495,Hills Creek
8/31/1947,1495,Hills Creek
9/1/1947,1494,Hills Creek
9/2/1947,1494,Hills Creek
9/3/1947,1494,Hills Creek
9/4/1947,1494,Hills Creek
9/5/1947,1494,Hills Creek
9/6/1947,1494,Hills Creek
9/7/1947,1494,Hills Creek
9/8/1947,1493,Hills Creek
9/9/1947,1493,Hills Creek
9/10/1947,1493,Hills Creek
9/11/1947,1493,Hills Creek
9/12/1947,1493,Hills Creek
9/13/1947,1493,Hills Creek
9/14/1947,1493,Hills Creek
9/15/1947,1493,Hills Creek
9/16/1947,1492,Hills Creek
9/17/1947,1492,Hills Creek
9/18/1947,1492,Hills Creek
9/19/1947,1491,Hills Creek
9/20/1947,1490,Hills Creek
9/21/1947,1490,Hills Creek
9/22/1947,1490,Hills Creek
9/23/1947,1489,Hills Creek
9/24/1947,1489,Hills Creek
9/25/1947,1488,Hills Creek
9/26/1947,1488,Hills Creek
9/27/1947,1488,Hills Creek
9/28/1947,1488,Hills Creek
9/29/1947,1488,Hills Creek
9/30/1947,1486,Hills Creek
10/1/1947,1486,Hills Creek
10/2/1947,1485,Hills Creek
10/3/1947,1485,Hills Creek
10/4/1947,1485,Hills Creek
10/5/1947,1485,Hills Creek
10/6/1947,1485,Hills Creek
10/7/1947,1484,Hills Creek
10/8/1947,1484,Hills Creek
10/9/1947,1484,Hills Creek
10/10/1947,1484,Hills Creek
10/11/1947,1485,Hills Creek
10/12/1947,1485,Hills Creek
10/13/1947,1485,Hills Creek
10/14/1947,1485,Hills Creek
10/15/1947,1485,Hills Creek
10/16/1947,1487,Hills Creek
10/17/1947,1488,Hills Creek
10/18/1947,1488,Hills Creek
10/19/1947,1489,Hills Creek
10/20/1947,1491,Hills Creek
10/21/1947,1493,Hills Creek
10/22/1947,1493,Hills Creek
10/23/1947,1494,Hills Creek
10/24/1947,1494,Hills Creek
10/25/1947,1494,Hills Creek
10/26/1947,1495,Hills Creek
10/27/1947,1495,Hills Creek
10/28/1947,1495,Hills Creek
10/29/1947,1494,Hills Creek
10/30/1947,1493,Hills Creek
10/31/1947,1493,Hills Creek
11/1/1947,1492,Hills Creek
11/2/1947,1491,Hills Creek
11/3/1947,1490,Hills Creek
11/4/1947,1489,Hills Creek
11/5/1947,1488,Hills Creek
11/6/1947,1487,Hills Creek
11/7/1947,1486,Hills Creek
11/8/1947,1485,Hills Creek
11/9/1947,1484,Hills Creek
11/10/1947,1483,Hills Creek
11/11/1947,1483,Hills Creek
11/12/1947,1482,Hills Creek
11/13/1947,1481,Hills Creek
11/14/1947,1480,Hills Creek
11/15/1947,1478,Hills Creek
11/16/1947,1476,Hills Creek
11/17/1947,1474,Hills Creek
11/18/1947,1472,Hills Creek
11/19/1947,1470,Hills Creek
11/20/1947,1468,Hills Creek
11/21/1947,1466,Hills Creek
11/22/1947,1464,Hills Creek
11/23/1947,1461,Hills Creek
11/24/1947,1459,Hills Creek
11/25/1947,1457,Hills Creek
11/26/1947,1456,Hills Creek
11/27/1947,1455,Hills Creek
11/28/1947,1454,Hills Creek
11/29/1947,1453,Hills Creek
11/30/1947,1452,Hills Creek
12/1/1947,1452,Hills Creek
12/2/1947,1451,Hills Creek
12/3/1947,1451,Hills Creek
12/4/1947,1450,Hills Creek
12/5/1947,1450,Hills Creek
12/6/1947,1449,Hills Creek
12/7/1947,1449,Hills Creek
12/8/1947,1449,Hills Creek
12/9/1947,1449,Hills Creek
12/10/1947,1448,Hills Creek
12/11/1947,1448,Hills Creek
12/12/1947,1448,Hills Creek
12/13/1947,1448,Hills Creek
12/14/1947,1448,Hills Creek
12/15/1947,1448,Hills Creek
12/16/1947,1448,Hills Creek
12/17/1947,1448,Hills Creek
12/18/1947,1448,Hills Creek
12/19/1947,1448,Hills Creek
12/20/1947,1448,Hills Creek
12/21/1947,1448,Hills Creek
12/22/1947,1448,Hills Creek
12/23/1947,1448,Hills Creek
12/24/1947,1448,Hills Creek
12/25/1947,1448,Hills Creek
12/26/1947,1448,Hills Creek
12/27/1947,1448,Hills Creek
12/28/1947,1448,Hills Creek
12/29/1947,1448,Hills Creek
12/30/1947,1448,Hills Creek
12/31/1947,1448,Hills Creek
1/1/1948,1449,Hills Creek
1/2/1948,1454,Hills Creek
1/3/1948,1456,Hills Creek
1/4/1948,1457,Hills Creek
1/5/1948,1458,Hills Creek
1/6/1948,1468,Hills Creek
1/7/1948,1480,Hills Creek
1/8/1948,1483,Hills Creek
1/9/1948,1484,Hills Creek
1/10/1948,1483,Hills Creek
1/11/1948,1480,Hills Creek
1/12/1948,1481,Hills Creek
1/13/1948,1480,Hills Creek
1/14/1948,1479,Hills Creek
1/15/1948,1477,Hills Creek
1/16/1948,1477,Hills Creek
1/17/1948,1476,Hills Creek
1/18/1948,1475,Hills Creek
1/19/1948,1472,Hills Creek
1/20/1948,1470,Hills Creek
1/21/1948,1468,Hills Creek
1/22/1948,1467,Hills Creek
1/23/1948,1466,Hills Creek
1/24/1948,1465,Hills Creek
1/25/1948,1464,Hills Creek
1/26/1948,1463,Hills Creek
1/27/1948,1462,Hills Creek
1/28/1948,1461,Hills Creek
1/29/1948,1460,Hills Creek
1/30/1948,1459,Hills Creek
1/31/1948,1458,Hills Creek
2/1/1948,1457,Hills Creek
2/2/1948,1456,Hills Creek
2/3/1948,1456,Hills Creek
2/4/1948,1456,Hills Creek
2/5/1948,1457,Hills Creek
2/6/1948,1457,Hills Creek
2/7/1948,1457,Hills Creek
2/8/1948,1457,Hills Creek
2/9/1948,1458,Hills Creek
2/10/1948,1458,Hills Creek
2/11/1948,1458,Hills Creek
2/12/1948,1459,Hills Creek
2/13/1948,1459,Hills Creek
2/14/1948,1459,Hills Creek
2/15/1948,1461,Hills Creek
2/16/1948,1463,Hills Creek
2/17/1948,1464,Hills Creek
2/18/1948,1466,Hills Creek
2/19/1948,1468,Hills Creek
2/20/1948,1470,Hills Creek
2/21/1948,1474,Hills Creek
2/22/1948,1484,Hills Creek
2/23/1948,1488,Hills Creek
2/24/1948,1491,Hills Creek
2/25/1948,1492,Hills Creek
2/26/1948,1495,Hills Creek
2/27/1948,1497,Hills Creek
2/28/1948,1499,Hills Creek
2/29/1948,1499,Hills Creek
3/1/1948,1500,Hills Creek
3/2/1948,1501,Hills Creek
3/3/1948,1501,Hills Creek
3/4/1948,1502,Hills Creek
3/5/1948,1502,Hills Creek
3/6/1948,1503,Hills Creek
3/7/1948,1503,Hills Creek
3/8/1948,1504,Hills Creek
3/9/1948,1505,Hills Creek
3/10/1948,1505,Hills Creek
3/11/1948,1506,Hills Creek
3/12/1948,1506,Hills Creek
3/13/1948,1507,Hills Creek
3/14/1948,1507,Hills Creek
3/15/1948,1508,Hills Creek
3/16/1948,1508,Hills Creek
3/17/1948,1509,Hills Creek
3/18/1948,1509,Hills Creek
3/19/1948,1510,Hills Creek
3/20/1948,1510,Hills Creek
3/21/1948,1511,Hills Creek
3/22/1948,1511,Hills Creek
3/23/1948,1512,Hills Creek
3/24/1948,1513,Hills Creek
3/25/1948,1514,Hills Creek
3/26/1948,1515,Hills Creek
3/27/1948,1515,Hills Creek
3/28/1948,1516,Hills Creek
3/29/1948,1517,Hills Creek
3/30/1948,1517,Hills Creek
3/31/1948,1518,Hills Creek
4/1/1948,1518,Hills Creek
4/2/1948,1519,Hills Creek
4/3/1948,1519,Hills Creek
4/4/1948,1520,Hills Creek
4/5/1948,1521,Hills Creek
4/6/1948,1521,Hills Creek
4/7/1948,1522,Hills Creek
4/8/1948,1522,Hills Creek
4/9/1948,1523,Hills Creek
4/10/1948,1523,Hills Creek
4/11/1948,1524,Hills Creek
4/12/1948,1524,Hills Creek
4/13/1948,1525,Hills Creek
4/14/1948,1526,Hills Creek
4/15/1948,1526,Hills Creek
4/16/1948,1527,Hills Creek
4/17/1948,1527,Hills Creek
4/18/1948,1528,Hills Creek
4/19/1948,1528,Hills Creek
4/20/1948,1529,Hills Creek
4/21/1948,1529,Hills Creek
4/22/1948,1530,Hills Creek
4/23/1948,1530,Hills Creek
4/24/1948,1531,Hills Creek
4/25/1948,1532,Hills Creek
4/26/1948,1532,Hills Creek
4/27/1948,1533,Hills Creek
4/28/1948,1533,Hills Creek
4/29/1948,1534,Hills Creek
4/30/1948,1534,Hills Creek
5/1/1948,1535,Hills Creek
5/2/1948,1535,Hills Creek
5/3/1948,1536,Hills Creek
5/4/1948,1536,Hills Creek
5/5/1948,1537,Hills Creek
5/6/1948,1537,Hills Creek
5/7/1948,1538,Hills Creek
5/8/1948,1538,Hills Creek
5/9/1948,1539,Hills Creek
5/10/1948,1539,Hills Creek
5/11/1948,1540,Hills Creek
5/12/1948,1540,Hills Creek
5/13/1948,1541,Hills Creek
5/14/1948,1541,Hills Creek
5/15/1948,1541,Hills Creek
5/16/1948,1541,Hills Creek
5/17/1948,1541,Hills Creek
5/18/1948,1541,Hills Creek
5/19/1948,1541,Hills Creek
5/20/1948,1541,Hills Creek
5/21/1948,1541,Hills Creek
5/22/1948,1541,Hills Creek
5/23/1948,1541,Hills Creek
5/24/1948,1541,Hills Creek
5/25/1948,1541,Hills Creek
5/26/1948,1541,Hills Creek
5/27/1948,1541,Hills Creek
5/28/1948,1541,Hills Creek
5/29/1948,1541,Hills Creek
5/30/1948,1541,Hills Creek
5/31/1948,1541,Hills Creek
6/1/1948,1541,Hills Creek
6/2/1948,1541,Hills Creek
6/3/1948,1541,Hills Creek
6/4/1948,1541,Hills Creek
6/5/1948,1541,Hills Creek
6/6/1948,1541,Hills Creek
6/7/1948,1541,Hills Creek
6/8/1948,1541,Hills Creek
6/9/1948,1541,Hills Creek
6/10/1948,1541,Hills Creek
6/11/1948,1541,Hills Creek
6/12/1948,1541,Hills Creek
6/13/1948,1541,Hills Creek
6/14/1948,1541,Hills Creek
6/15/1948,1541,Hills Creek
6/16/1948,1541,Hills Creek
6/17/1948,1541,Hills Creek
6/18/1948,1541,Hills Creek
6/19/1948,1541,Hills Creek
6/20/1948,1541,Hills Creek
6/21/1948,1541,Hills Creek
6/22/1948,1541,Hills Creek
6/23/1948,1541,Hills Creek
6/24/1948,1541,Hills Creek
6/25/1948,1541,Hills Creek
6/26/1948,1541,Hills Creek
6/27/1948,1541,Hills Creek
6/28/1948,1541,Hills Creek
6/29/1948,1541,Hills Creek
6/30/1948,1541,Hills Creek
7/1/1948,1541,Hills Creek
7/2/1948,1541,Hills Creek
7/3/1948,1541,Hills Creek
7/4/1948,1541,Hills Creek
7/5/1948,1541,Hills Creek
7/6/1948,1541,Hills Creek
7/7/1948,1541,Hills Creek
7/8/1948,1541,Hills Creek
7/9/1948,1541,Hills Creek
7/10/1948,1541,Hills Creek
7/11/1948,1541,Hills Creek
7/12/1948,1541,Hills Creek
7/13/1948,1541,Hills Creek
7/14/1948,1541,Hills Creek
7/15/1948,1541,Hills Creek
7/16/1948,1541,Hills Creek
7/17/1948,1541,Hills Creek
7/18/1948,1541,Hills Creek
7/19/1948,1541,Hills Creek
7/20/1948,1541,Hills Creek
