Quantile Sample at AEP = 0.01
13.94444201
13.15818879
13.52112842
13.15293689
12.6128737
13.31580855
15.15647387
13.34305865
15.4100642
13.32116712
13.96207415
13.10863998
12.57881512
12.37007819
13.0814234
13.18067375
13.83570243
11.66340275
13.42703972
12.87115548
13.39203216
13.96568462
13.64289535
13.49370865
12.96807043
12.41325132
12.47863519
12.24970592
13.09828677
14.67096636
14.33997847
13.35054108
13.13537816
14.03782125
13.5275766
14.42803324
13.91141543
14.04408264
12.88226501
13.53199115
12.65277189
13.77376054
15.72632992
13.99545327
13.68794117
13.19728525
12.32208509
13.80551444
13.54296335
13.24457236
13.43526968
13.35673574
14.2208159
13.24894765
12.66151214
13.28528309
14.53808046
13.91439685
14.13602431
13.26700342
14.76521357
12.73560859
13.96201095
13.25309979
13.0784105
13.56212384
12.4731731
15.16873567
12.69256631
13.78933919
13.71999545
14.28566865
15.03640078
13.42353533
13.47794262
14.67007552
13.51998653
13.77041618
13.10569997
13.61927719
13.45476676
15.26066663
14.34279769
13.06222558
12.38804373
13.97399603
12.36296104
14.20698589
13.53216128
13.78714814
15.36224184
11.56789265
13.03770451
13.65810205
14.11238363
12.71853721
12.79357387
14.29980372
13.08581319
13.25475046
12.6224152
14.26059853
12.4300097
14.03186615
14.0384078
13.00003332
13.86497311
14.6105302
12.68025691
14.09017689
12.90687116
13.56560736
13.29590783
12.51091637
13.61837169
14.6271911
13.24641521
14.23266734
14.31248788
13.64049085
14.41845126
15.01978409
13.00966247
13.07194224
13.39538938
12.58965439
13.57659429
14.46891574
15.2145523
13.18210216
13.68280772
15.94391437
13.1226151
13.38016837
13.93290884
14.60293636
14.0883213
13.2345908
12.80191508
14.14257347
13.6164991
14.48730872
12.94767694
12.53766369
13.7377662
12.56027677
14.14748447
12.24812571
14.52769428
13.16085419
12.97936389
13.72493452
13.62252563
13.86352802
14.55439361
13.14969158
13.20629913
12.5288402
13.3248953
12.87174815
13.14917103
12.83140416
14.38968075
12.9887349
13.02675606
14.48729791
14.77401273
15.12794661
14.16932486
12.98028447
13.75377938
13.3824336
14.07401429
12.65664171
13.73752777
13.19670544
14.61429588
15.2540831
14.3239822
13.43713307
13.51696986
15.69454542
14.2690781
13.03909477
12.87181825
13.28189915
13.24313581
12.82826105
13.04670363
13.86043323
13.47265627
12.28927687
13.93940685
13.8183745
13.76763877
13.38019325
13.18506825
15.93197371
14.24727406
14.95604171
13.86805507
13.77954546
13.1398699
12.83902387
12.59969736
14.34051811
13.74866204
14.33734012
13.7953166
12.60162193
13.75936726
13.48362694
13.41396484
13.19016485
14.25474516
13.9048498
13.86453587
13.66079128
14.37150357
15.09518012
12.54422915
13.78957814
13.67853138
14.13877981
14.35146047
13.76094948
14.00559539
14.17072946
12.8657641
13.31371186
14.0601281
15.09363544
13.14381458
13.10368567
12.40646149
14.13254208
13.5793171
13.43441467
14.07441267
12.65185024
13.64272656
13.34350545
13.67285934
14.14904632
12.85736162
13.07552185
14.14862987
14.23111836
12.40115993
12.80849976
13.59296997
13.81524336
13.03318924
14.48332333
14.07069769
12.90822034
13.45522803
13.74334719
13.26294792
12.60503925
15.27774259
13.95155733
12.07501445
13.60454077
13.30341745
13.63045533
14.57362157
12.55815302
14.42736125
13.31300711
13.38405607
13.50364561
14.07230627
13.32772777
14.23687953
13.19099854
13.204086
13.64972237
13.39244559
12.5336734
13.15197342
14.07495271
12.82160243
15.48240132
14.64955646
14.77824222
14.47090636
13.77387441
13.01925656
14.9629323
14.28158298
13.75238169
14.42564365
14.63876937
13.05663776
12.7339251
13.28447722
13.19897012
13.74360927
13.07023509
13.66675926
13.73769818
13.0447021
14.30781023
13.27109572
14.00332306
14.08593569
13.37573336
12.54021445
14.60383134
12.41134445
14.32089475
13.07074163
13.71058797
13.43786868
12.91542561
12.46368384
13.09332902
14.61259446
13.72491942
13.46277414
14.58857112
13.22729236
12.51263085
14.42178951
12.93667426
12.82993826
14.19570516
14.50267266
14.9404448
13.31675678
13.52862608
14.79202032
13.67596976
14.06605192
15.13585403
14.39287283
13.96263595
12.22445131
14.68853854
14.81524752
14.34592643
13.62060123
14.12430243
12.79989715
12.62041298
14.71822627
13.08821719
12.6129675
13.0858494
13.25321899
12.93856749
12.75103285
13.54758889
14.09239166
15.76432843
12.69643393
13.81127563
12.31222619
13.88228696
13.09047069
12.72321064
13.96129583
14.98017417
13.97605886
13.80886471
13.34944256
13.15959564
13.82504882
12.74724781
13.92092582
13.61698456
13.35503921
12.91552028
13.31880126
12.72463406
12.96363444
13.00270171
12.59982722
13.39244481
13.53680054
12.31504618
13.15161552
12.16576494
13.85761508
13.12470767
13.15283177
13.82810488
12.91684989
12.95850878
15.00236252
13.36149854
13.79541419
13.14649433
13.94341591
13.32204638
14.38664532
13.79086126
12.55080634
15.58239394
12.73587924
13.619036
12.4942561
12.29496197
13.70181261
14.17055172
15.28302079
14.03484714
14.1019974
13.54832062
14.27045353
13.34744379
12.9709679
13.23593248
12.95041364
14.50482148
14.56002194
13.31918002
14.50294578
14.25675269
14.25788227
14.14056054
12.4184082
13.11512666
13.3834594
14.35395724
14.10268473
13.65117083
12.77520642
13.19344305
13.13084804
14.29441502
14.4797908
13.42288674
13.67672866
13.76294284
12.00923321
12.58942643
14.19352437
12.96302412
13.99035042
13.98668625
13.52421338
13.35609492
14.01638877
14.56711625
12.92982558
13.14732029
12.74280986
13.06593525
14.10836671
14.28179711
13.95941849
12.56799665
13.66743729
13.80609321
13.81669893
13.0524512
13.83769483
12.65548725
12.61262197
13.02972398
12.55262035
14.10075519
13.35827014
12.56309492
12.70206391
13.42083991
13.62487369
13.00028355
13.6498279
13.0677779
13.98643031
12.69959547
13.97228197
13.62873247
13.80356414
14.89422728
12.73275504
12.85723471
14.00947345
11.77810621
11.82994113
13.10318183
12.90191492
12.79960649
12.74332251
12.82600162
13.61563616
12.87154408
12.75757119
14.32116586
14.62188711
12.79014414
12.6224294
13.46680601
14.05010853
13.79587617
13.18537312
12.11028327
14.17392111
14.22447342
13.65139202
14.3422481
13.13584545
13.26198687
12.01766855
13.02413349
13.42642393
12.34788887
14.22911928
12.83978712
14.59534492
13.16277382
13.47647337
12.98590642
12.38997209
13.71749193
13.43280339
15.48978206
13.33692228
13.5817786
12.4945241
11.9272442
14.27964274
14.00035471
12.93255931
13.96324813
13.72365075
14.22146852
12.91165594
13.20747169
13.55733399
13.49073742
14.03132028
12.80700906
13.1969754
13.58243492
13.87816095
12.93514468
12.81064691
13.3416585
13.56970567
13.20536291
14.68820062
13.6930789
12.63933761
13.55727233
13.00855163
13.71903586
13.18751642
14.04315751
13.98561363
14.11731433
14.70394207
12.91329516
13.89197247
14.29813372
13.37213674
13.58413307
13.4192948
13.62095868
14.57472311
13.50954835
13.97845053
12.64903958
12.71457379
13.78097706
13.19633833
12.86636207
14.24011292
14.38208225
13.11994623
14.49859784
13.14686117
13.90205099
12.20732714
13.49173262
12.41005525
14.29963536
14.08819598
12.54910242
13.32505001
12.26117948
14.24182009
14.61558825
13.90818623
13.89689914
14.42479387
13.53892694
12.20349815
12.65725246
12.93764046
13.10511893
12.67189114
13.67309414
14.09725214
12.04000649
12.96875453
12.81401505
14.39724533
13.14464531
14.89167363
12.80612903
13.86239431
13.29799739
13.75515674
13.50558005
12.2594173
12.78481366
13.71218299
14.35160961
12.42231084
13.69347161
12.35207784
14.17105452
12.56144677
13.02465102
12.51090508
14.44060801
14.0834403
14.59638265
13.296352
13.24334728
12.86686788
13.92403986
13.09869512
13.76832455
13.91875309
13.71555662
13.57219776
13.67637645
15.72273967
14.64392889
14.17906775
14.16196253
13.96391829
13.17396439
12.40204601
14.75886861
14.16637549
13.05492537
14.2703237
13.47070124
13.71250713
13.49059655
14.16658375
12.33994748
13.76189039
13.21097682
13.19202472
13.32531253
13.99105736
14.12232136
14.2396237
12.94598448
13.85948685
13.31142711
13.26879905
14.17209645
14.01466869
14.55953992
13.54258988
13.61583649
14.08043812
13.16998473
13.29475286
14.17869814
13.40332809
13.35683871
14.5460141
13.69326457
13.08677219
12.45120393
13.26106093
13.23826105
14.14536803
12.96557567
14.49250218
13.77902042
13.96908254
13.76469049
13.91809163
14.04206741
13.270765
13.50009581
13.75332427
14.27653827
15.04388914
13.97172827
13.60157082
12.63685803
12.93896071
13.49606204
13.3156483
13.21020655
14.11792961
12.49801725
13.08880636
15.47162219
13.17627343
13.87043709
14.19437514
14.04385773
12.67685585
12.03992721
13.48120799
14.61243798
14.03536795
13.12816954
14.30628112
12.75452001
13.22361682
13.02109293
13.1599831
14.80024813
14.81316124
13.18053305
12.44039868
12.80575153
12.23892148
12.34880108
12.78243654
11.8519653
13.03809751
14.77578254
13.19072225
14.08956166
13.37887423
12.41013016
13.4122638
13.5840219
14.53232239
14.37629212
12.46230484
14.64351767
14.1597277
14.81911313
13.56789568
13.37280847
12.86988111
13.36942089
13.55385877
12.63465886
14.2714112
14.42350735
11.7647779
13.59313622
14.55994714
13.12870971
13.67341375
13.95506733
13.63862467
13.57375574
14.35409308
12.98377968
14.05266305
12.66156259
13.78882606
12.9240931
12.3876109
14.27719446
14.3589686
13.97445468
14.885129
13.70397903
12.63959626
12.71861973
13.44863136
12.38269733
15.6137271
14.86413496
13.72198243
13.14973609
15.69271003
12.69240489
14.1481925
15.16712513
11.85388015
13.98839442
14.58240943
13.18494388
13.74218525
12.01580135
13.36741118
15.48086254
13.64279919
14.11489446
12.82636529
12.88003718
14.40687866
13.30424967
12.63099636
14.83574305
14.47999102
13.70539167
12.73385459
14.97969058
12.10870398
13.41372127
13.36857006
14.49457501
13.50543811
13.0418862
13.52777873
13.96513399
14.84213318
13.61212507
14.51073969
15.35425155
14.30220509
14.11654682
13.7158203
13.43515092
14.55230466
13.01684094
13.84818825
14.17051426
12.52483026
12.91525242
13.85568185
14.32943244
13.03582825
12.56869481
15.11697821
14.33434088
13.74944619
12.395222
12.73160117
13.4842475
13.52587576
14.29956875
14.6582145
14.20439676
14.73618423
12.74027895
15.67208324
14.16717592
13.32230173
14.10520987
14.18974419
12.92681214
13.86679204
13.16519008
13.24626169
13.55669442
13.44180889
12.84450945
13.90625927
14.82839611
14.12355508
12.58550124
14.21724906
13.60011084
14.0776756
14.44289709
13.67355257
13.65637701
13.64238729
13.39595589
15.05210972
14.49765686
13.09815268
13.17883469
12.45908539
13.72867784
14.5132367
13.89469688
13.07861736
12.78492453
14.18005526
14.06408249
13.49122965
15.20997996
13.74385379
12.94505522
12.53092421
13.72635913
13.87540131
13.78774539
12.64160438
13.03365382
14.05083538
13.51627905
13.93659223
13.44594826
13.47599343
13.0869528
12.31968609
13.81668566
13.29719925
15.09793448
12.93536133
16.15091839
13.87512115
13.43850404
13.38427999
13.05748607
12.67516671
12.85063373
13.7495678
13.04112656
14.27631131
12.38814082
13.33725416
12.65221516
12.41533036
15.06446677
14.03934312
13.29350033
12.91527566
13.63709836
13.06681382
13.81588788
12.52531838
14.7140042
13.11432308
13.14791663
14.19769098
14.06117454
13.58832291
14.51342417
12.890892
12.94927842
13.77457332
12.92844727
13.22435876
12.8554208
12.33280529
13.20535622
13.7740121
13.78691474
13.34806818
14.38110586
13.760256
14.11148695
14.24982713
14.39227039
13.31185674
14.19115728
13.63108814
12.937375
13.69020883
12.8612219
13.32057521
12.86755825
12.8494716
13.62648747
14.13513924
12.26208179
12.63343795
13.77520725
15.31925072
13.82777624
13.22908969
14.65015
12.10994364
13.742963
13.61427618
14.04170886
14.24892248
13.47752149
13.43074464
14.68987337
13.7586075
12.65893637
13.03488826
14.54537119
13.02643073
13.42889506
12.89168607
13.77545975
13.03490993
13.3441043
13.32397243
15.2575107
13.304882
14.15612978
13.58316232
14.13392912
14.14183177
12.62888229
12.25214059
13.25626986
14.50535773
13.98725993
12.64321777
13.62125036
12.96750647
13.89400839
13.11250434
13.38464265
12.17372348
13.23031732
13.59750348
12.92801846
13.13759833
13.90772129
13.19605835
14.42809416
